manifest,manifest_index,run_name,metrics_path,status,num_activity_rows,num_real,num_synthetic,missing_metrics,MDD,ACD,SD,KD,ED,DTW,SHR,error
gemma_sdforger_similarity_recompute_manifest.txt,16,gemma_2act_chest_gyro_stats_ep10,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ep10/similarity_metrics.csv,ok,2,243.0,243.0,,0.349143007899109,1.8438018963236216,0.582121414749462,2.4116247479346,10.487112729866867,223.4010295097016,0.7465345622813517,
gemma_sdforger_similarity_recompute_manifest.txt,17,gemma_2act_chest_gyro_stats_ep20,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ep20/similarity_metrics.csv,ok,2,212.0,212.0,,0.3071565036348068,1.8639466380653216,0.5085510149193232,1.5663013090675824,11.672715569048057,247.40680085510843,1.1567537944837605,
gemma_sdforger_similarity_recompute_manifest.txt,18,gemma_2act_chest_gyro_stats_ica12_ep10,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_ep10/similarity_metrics.csv,ok,2,241.0,241.0,,0.3110916915117241,1.592595255302557,0.5015514013125173,1.5939822011070943,13.145729969132,283.6066938087869,1.939997724898056,
gemma_sdforger_similarity_recompute_manifest.txt,19,gemma_2act_chest_gyro_stats_ica12_ep20,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_ep20/similarity_metrics.csv,ok,2,236.0,236.0,,0.3120858421783286,1.6046287185287236,0.5327988321094116,1.573493510489793,11.1282968432815,240.4360329752766,0.7199574270536712,
gemma_sdforger_similarity_recompute_manifest.txt,20,gemma_2act_chest_gyro_stats_ica12_ep5,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_ep5/similarity_metrics.csv,ok,2,242.0,242.0,,0.3124375688632344,1.547709030834898,0.4957603629698087,1.3479763447172124,10.7337070961009,232.64756494980367,0.5505980143813107,
gemma_sdforger_similarity_recompute_manifest.txt,21,gemma_2act_chest_gyro_stats_ica12_win128_ep10,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_win128_ep10/similarity_metrics.csv,ok,2,256.0,256.0,,0.3494763482893427,1.359706804735807,0.5058803781541564,1.30621986788278,7.244157277978957,115.9532813788046,0.1900090845563483,
gemma_sdforger_similarity_recompute_manifest.txt,22,gemma_2act_chest_gyro_stats_ica12_win128_ep10_stats_p25,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_win128_ep10_stats_p25/similarity_metrics.csv,ok,2,142.0,142.0,,0.4099094841322708,1.4938206701102654,0.5353046650555306,1.4171858402871016,7.69202562669913,120.29691062204957,0.3786937800902384,
gemma_sdforger_similarity_recompute_manifest.txt,23,gemma_2act_chest_gyro_stats_ica12_win128_ep10_stats_p50,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_win128_ep10_stats_p50/similarity_metrics.csv,ok,2,236.0,236.0,,0.3333918275295985,1.4574019724909393,0.4865548017819971,1.3467449418846114,7.537914360580207,118.48053030227864,0.2544182573119518,
gemma_sdforger_similarity_recompute_manifest.txt,24,gemma_2act_chest_gyro_stats_ica12_win128_ep10_stats_p75,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_win128_ep10_stats_p75/similarity_metrics.csv,ok,2,256.0,256.0,,0.3393867216517744,1.4391286356001016,0.4980781642619858,1.308633750046445,7.2910158527083695,115.72964854601923,0.205901866608796,
gemma_sdforger_similarity_recompute_manifest.txt,25,gemma_2act_chest_gyro_stats_ica12_win128_ep5,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_win128_ep5/similarity_metrics.csv,ok,2,256.0,256.0,,0.3359342951941084,1.3477852276371427,0.5050001169283084,1.2989963928707344,7.482878302689642,118.33377441317498,0.2367461296327768,
gemma_sdforger_similarity_recompute_manifest.txt,26,gemma_2act_chest_gyro_stats_ica12_win128_ep5_stats_p25,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_win128_ep5_stats_p25/similarity_metrics.csv,ok,2,166.0,166.0,,0.3732212347178313,1.4529867809330523,0.511255366518805,1.323950203082927,8.003973309161792,122.62119432663368,0.3954544049124465,
gemma_sdforger_similarity_recompute_manifest.txt,27,gemma_2act_chest_gyro_stats_ica12_win128_ep5_stats_p50,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_win128_ep5_stats_p50/similarity_metrics.csv,ok,2,249.0,249.0,,0.3183560975187807,1.4326258176424436,0.4898285409314195,1.5064408837576249,7.7807444209109775,121.09361470116907,0.3292414413352331,
gemma_sdforger_similarity_recompute_manifest.txt,28,gemma_2act_chest_gyro_stats_ica12_win128_ep5_stats_p75,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica12_win128_ep5_stats_p75/similarity_metrics.csv,ok,2,256.0,256.0,,0.3149063363603767,1.3928701367988827,0.4869822823701737,1.2577110624899024,7.614572243764996,118.97254096631332,0.2646030695956712,
gemma_sdforger_similarity_recompute_manifest.txt,29,gemma_2act_chest_gyro_stats_ica18_ep10,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica18_ep10/similarity_metrics.csv,ok,2,217.0,217.0,,0.3160097537739136,1.4030852993496776,0.4916607088729724,1.3844334837437706,11.203987029234597,236.93287576983815,0.7625466393018415,
gemma_sdforger_similarity_recompute_manifest.txt,30,gemma_2act_chest_gyro_stats_ica18_ep20,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica18_ep20/similarity_metrics.csv,ok,2,179.0,179.0,,0.3479747606303371,1.3834929441817247,0.5270269255197014,1.6095781185843443,11.071408109148154,237.90181831366755,0.6877738498526542,
gemma_sdforger_similarity_recompute_manifest.txt,31,gemma_2act_chest_gyro_stats_ica18_ep5,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica18_ep5/similarity_metrics.csv,ok,2,228.0,228.0,,0.3155993014471647,1.3665382479686854,0.5153720036174749,1.6085966857937173,10.893178443945946,232.30873632068813,0.6620422395223751,
gemma_sdforger_similarity_recompute_manifest.txt,32,gemma_2act_chest_gyro_stats_ica24_ep10,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica24_ep10/similarity_metrics.csv,ok,2,96.0,96.0,,0.5364605717014237,1.1961147327899733,0.593666251297902,1.8022913491105257,10.30785904834473,219.0063550558626,0.6096294449300046,
gemma_sdforger_similarity_recompute_manifest.txt,33,gemma_2act_chest_gyro_stats_ica24_ep20,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica24_ep20/similarity_metrics.csv,ok,2,213.0,213.0,,0.3359700077938187,1.2757407841459345,0.4832736951463822,1.6124014061081535,10.296010912297405,225.8841712521308,0.5816496077728325,
gemma_sdforger_similarity_recompute_manifest.txt,34,gemma_2act_chest_gyro_stats_ica24_ep5,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica24_ep5/similarity_metrics.csv,ok,2,211.0,211.0,,0.3206011548891517,1.2715967341336651,0.5356118387949244,1.380123129313464,10.942291068064655,228.59522003050645,0.727498399084265,
gemma_sdforger_similarity_recompute_manifest.txt,35,gemma_2act_chest_gyro_stats_ica3_ep10,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica3_ep10/similarity_metrics.csv,ok,2,234.0,234.0,,0.624341710446404,1.9116081102959248,0.6039748728516401,8.758963784784205,10.243510811536945,218.0360740530554,0.6766452907605279,
gemma_sdforger_similarity_recompute_manifest.txt,36,gemma_2act_chest_gyro_stats_ica3_ep20,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica3_ep20/similarity_metrics.csv,ok,2,239.0,239.0,,0.4598748502313319,2.102659232635845,0.5373815830625228,2.6274670383426235,10.290703611725288,220.4209418452256,0.8792243986196826,
gemma_sdforger_similarity_recompute_manifest.txt,37,gemma_2act_chest_gyro_stats_ica3_ep5,outputs/evaluation/similarity/gemma_2act_chest_gyro_stats_ica3_ep5/similarity_metrics.csv,ok,2,231.0,231.0,,0.4625621132088889,2.074049658537618,0.5122641081268299,3.2322970271338782,10.45920836770889,222.05271622988488,1.052974802350809,
gemma_sdforger_similarity_recompute_manifest.txt,38,gemma_2act_chest_stats_ep10,outputs/evaluation/similarity/gemma_2act_chest_stats_ep10/similarity_metrics.csv,ok,2,242.0,242.0,,0.1713804251018436,2.028953857619096,0.6460783626936927,1.7297307799032375,48.460031940422034,1656.2288650314674,25.77363437361613,
gemma_sdforger_similarity_recompute_manifest.txt,39,gemma_2act_chest_stats_ep20,outputs/evaluation/similarity/gemma_2act_chest_stats_ep20/similarity_metrics.csv,ok,2,222.0,222.0,,0.1857648812068466,1.796005280124526,0.5863700131081009,1.9895491630340836,46.85771100775359,1554.5036796561203,30.17494889891442,
gemma_sdforger_similarity_recompute_manifest.txt,40,gemma_2act_chest_stats_ep5,outputs/evaluation/similarity/gemma_2act_chest_stats_ep5/similarity_metrics.csv,ok,2,235.0,235.0,,0.2031295465285021,1.7868104003165357,0.6061601428684655,2.023881428603341,44.525435533966416,1561.8158744114492,22.17963945582489,
gemma_sdforger_similarity_recompute_manifest.txt,41,gemma_2act_full,outputs/evaluation/similarity/gemma_2act_full/similarity_metrics.csv,ok,2,83.0,83.0,,0.1939347479506551,1.4955137226545532,0.7153918853936136,3.915431155389752,90.30399045868523,7201.413304142694,33.381908655318355,
gemma_sdforger_similarity_recompute_manifest.txt,42,gemma_2act_hand,outputs/evaluation/similarity/gemma_2act_hand/similarity_metrics.csv,ok,2,210.0,210.0,,0.0905617906671626,1.035344550438591,0.5828369199918535,3.653435809641171,96.28844521103836,4194.599886723556,9.50798911876976,
gemma_sdforger_similarity_recompute_manifest.txt,43,gemma_2act_hand_acc,outputs/evaluation/similarity/gemma_2act_hand_acc/similarity_metrics.csv,ok,2,181.0,181.0,,0.0467733131601839,1.4636126969018148,1.0666189926047076,4.3139595135843205,157.54001010083968,3969.9696441399674,35.55646476343522,
gemma_sdforger_similarity_recompute_manifest.txt,44,gemma_2act_hand_acc_icastats_ica12_win128_ep10,outputs/evaluation/similarity/gemma_2act_hand_acc_icastats_ica12_win128_ep10/similarity_metrics.csv,ok,2,256.0,256.0,,0.0384224569031412,0.7447910008536265,1.20822727239155,3.4702813175534373,120.83093176782133,2155.2968831065227,18.829935609667704,
gemma_sdforger_similarity_recompute_manifest.txt,45,gemma_2act_hand_acc_icastats_ica12_win128_ep5,outputs/evaluation/similarity/gemma_2act_hand_acc_icastats_ica12_win128_ep5/similarity_metrics.csv,ok,2,256.0,256.0,,0.0361573539339635,0.9515032900976266,0.9029330500668772,3.6921885407138673,115.79295833408833,1999.0324773211323,18.95064960921684,
gemma_sdforger_similarity_recompute_manifest.txt,46,gemma_2act_hand_acc_stats_ica12_win128_ep10,outputs/evaluation/similarity/gemma_2act_hand_acc_stats_ica12_win128_ep10/similarity_metrics.csv,ok,2,256.0,256.0,,0.0398755162969937,0.9804328076549256,1.0452133904803191,3.6956238845899194,109.5992021113634,1987.535770959279,8.250555341874305,
gemma_sdforger_similarity_recompute_manifest.txt,47,gemma_2act_hand_acc_stats_ica12_win128_ep10_stats_p25,outputs/evaluation/similarity/gemma_2act_hand_acc_stats_ica12_win128_ep10_stats_p25/similarity_metrics.csv,ok,2,164.0,164.0,,0.0460294634538134,1.064075472967056,0.8389980770043897,3.308617232566571,111.12887174900354,1975.9771173855995,16.190186026805463,
gemma_sdforger_similarity_recompute_manifest.txt,48,gemma_2act_hand_acc_stats_ica12_win128_ep10_stats_p50,outputs/evaluation/similarity/gemma_2act_hand_acc_stats_ica12_win128_ep10_stats_p50/similarity_metrics.csv,ok,2,245.0,245.0,,0.0395581190922118,0.9128597119344084,0.8755013323822978,2.991189304021815,110.25811404906788,1968.961397604585,10.324859694237828,
gemma_sdforger_similarity_recompute_manifest.txt,49,gemma_2act_hand_acc_stats_ica12_win128_ep10_stats_p75,outputs/evaluation/similarity/gemma_2act_hand_acc_stats_ica12_win128_ep10_stats_p75/similarity_metrics.csv,ok,2,256.0,256.0,,0.0395123570119414,0.9568519978737098,0.8463788158392764,3.142057229955424,111.0937291830778,2006.4461455298588,9.66250786838046,
gemma_sdforger_similarity_recompute_manifest.txt,50,gemma_2act_hand_acc_stats_ica12_win128_ep5,outputs/evaluation/similarity/gemma_2act_hand_acc_stats_ica12_win128_ep5/similarity_metrics.csv,ok,2,256.0,256.0,,0.0386283129426052,0.8630061935751443,1.0334956508716129,3.1497426309684897,111.0914893746376,1975.3826206250524,9.409613747657165,
gemma_sdforger_similarity_recompute_manifest.txt,51,gemma_2act_hand_acc_stats_ica12_win128_ep5_stats_p25,outputs/evaluation/similarity/gemma_2act_hand_acc_stats_ica12_win128_ep5_stats_p25/similarity_metrics.csv,ok,2,92.0,92.0,,0.0653010261883116,0.7752276378114606,0.7000240761091283,2.3435123937230564,111.29224335864711,1930.4756493570908,13.136227380289029,
gemma_sdforger_similarity_recompute_manifest.txt,52,gemma_2act_hand_acc_stats_ica12_win128_ep5_stats_p50,outputs/evaluation/similarity/gemma_2act_hand_acc_stats_ica12_win128_ep5_stats_p50/similarity_metrics.csv,ok,2,182.0,182.0,,0.0449483236126901,0.9602183181682686,0.9285610549532852,2.943275695197479,108.39768463811832,1914.5337444170536,9.56792175103733,
gemma_sdforger_similarity_recompute_manifest.txt,53,gemma_2act_hand_acc_stats_ica12_win128_ep5_stats_p75,outputs/evaluation/similarity/gemma_2act_hand_acc_stats_ica12_win128_ep5_stats_p75/similarity_metrics.csv,ok,2,244.0,244.0,,0.0386540488417358,0.7823770201218132,0.9691479575649636,2.9077231624832724,109.90585285219652,1961.7853782424677,9.748406782812644,
gemma_sdforger_similarity_recompute_manifest.txt,54,gemma_2act_hand_ep10,outputs/evaluation/similarity/gemma_2act_hand_ep10/similarity_metrics.csv,ok,2,75.0,75.0,,0.1241835556462994,1.073856630018036,0.7095835972722419,3.9794659393189806,101.3932218184838,4443.259887063797,8.716510241496612,
gemma_sdforger_similarity_recompute_manifest.txt,55,gemma_2act_hand_ep20,outputs/evaluation/similarity/gemma_2act_hand_ep20/similarity_metrics.csv,ok,2,139.0,139.0,,0.1152680327377452,1.2178852852784212,0.5791590583753203,3.80365291865726,96.9341101823498,4259.625910700237,11.522105542990282,
gemma_sdforger_similarity_recompute_manifest.txt,56,gemma_2act_hand_gyro,outputs/evaluation/similarity/gemma_2act_hand_gyro/similarity_metrics.csv,ok,2,202.0,202.0,,0.1755578162258789,0.8150430350440208,0.2173392481360499,29.71245422107432,36.901057048633966,974.8569931159813,0.2408602762758421,
gemma_sdforger_similarity_recompute_manifest.txt,57,gemma_2act_hand_ica8,outputs/evaluation/similarity/gemma_2act_hand_ica8/similarity_metrics.csv,ok,2,128.0,128.0,,0.1053011845378339,0.9133301231465156,0.5659434382414407,3.632538327114045,98.24143551462488,4226.7149421178365,13.564435523499766,
gemma_sdforger_similarity_recompute_manifest.txt,58,gemma_2act_hand_icastats_ica12_win128_ep10,outputs/evaluation/similarity/gemma_2act_hand_icastats_ica12_win128_ep10/similarity_metrics.csv,ok,1,12.0,12.0,,0.2784962960230631,1.263694241998006,0.8032417774078585,3.8053480836532265,38.42740885416666,1198.902097125848,1.357919393860068,
gemma_sdforger_similarity_recompute_manifest.txt,59,gemma_2act_hand_icastats_ica12_win128_ep5,outputs/evaluation/similarity/gemma_2act_hand_icastats_ica12_win128_ep5/similarity_metrics.csv,ok,2,112.0,112.0,,0.0895204566934517,0.6961024840970015,0.4546248266429088,2.1931551325314262,78.25603962220475,2355.9480572369885,6.335216307439757,
gemma_sdforger_similarity_recompute_manifest.txt,60,gemma_2act_hand_stats,outputs/evaluation/similarity/gemma_2act_hand_stats/similarity_metrics.csv,ok,2,241.0,241.0,,0.0630153732519281,1.1369529676173724,0.7803871931463823,1.962581950673615,99.98126317962873,4164.68661109466,23.1627918464518,
gemma_sdforger_similarity_recompute_manifest.txt,61,gemma_2act_hand_stats_ep10,outputs/evaluation/similarity/gemma_2act_hand_stats_ep10/similarity_metrics.csv,ok,2,235.0,235.0,,0.068667925719985,1.0892607211102647,0.7011489594323329,2.58176600032078,102.59970106128776,4450.815669033011,21.42132681507628,
gemma_sdforger_similarity_recompute_manifest.txt,62,gemma_2act_hand_stats_ep20,outputs/evaluation/similarity/gemma_2act_hand_stats_ep20/similarity_metrics.csv,ok,2,232.0,232.0,,0.0626580258081375,1.1168962155012114,0.5675362749500834,2.2043505353401893,103.15824347791764,4427.679061903923,23.09940055149076,
gemma_sdforger_similarity_recompute_manifest.txt,63,gemma_2act_hand_stats_ica12_ep10,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_ep10/similarity_metrics.csv,ok,2,218.0,218.0,,0.0675537489273492,0.8189380191557963,0.5741254729331065,1.9349754246998463,101.73250933686892,4195.518130390626,26.926546490910248,
gemma_sdforger_similarity_recompute_manifest.txt,64,gemma_2act_hand_stats_ica12_ep20,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_ep20/similarity_metrics.csv,ok,2,56.0,56.0,,0.1687297458179157,0.9979622864338764,0.4841407438488331,1.1444901612781613,101.2801342010498,4190.21927189827,22.6795739886508,
gemma_sdforger_similarity_recompute_manifest.txt,65,gemma_2act_hand_stats_ica12_ep5,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_ep5/similarity_metrics.csv,ok,2,178.0,178.0,,0.0763802587741119,0.7349823773914339,0.6494578075251922,1.4736631393453226,96.47313039868476,4001.2015497289008,18.75940033528219,
