generated_index,candidate_id,prompt_window_id,real_index,activity_name,chest_gyro_x_mean_zerr,chest_gyro_x_std_relerr,chest_gyro_x_range_zerr,chest_gyro_x_stats_score,chest_gyro_y_mean_zerr,chest_gyro_y_std_relerr,chest_gyro_y_range_zerr,chest_gyro_y_stats_score,chest_gyro_z_mean_zerr,chest_gyro_z_std_relerr,chest_gyro_z_range_zerr,chest_gyro_z_stats_score,mean_zerr_avg,std_relerr_avg,range_zerr_avg,stats_score,max_channel_stats_score
297,300,5912,300,running,0.15554211657125872,0.3176676824197664,0.7241722044053969,0.33411836047748944,0.07834534547545693,0.2460362911224364,0.45365174553611054,0.22048300374637947,0.012581395460110095,0.1560915813726537,0.7349338619148031,0.21445596311606613,0.08215628583560858,0.23993185163828548,0.6375859372854368,0.256352442446645,0.33411836047748944
295,298,5910,298,running,0.1556887497821177,0.042806651012830994,0.5786884505435288,0.19513585042668524,0.3477875758271191,0.4424460232806689,1.1999602875437305,0.5560854971518613,0.044266324755287564,0.1870631612993185,0.3897009793684574,0.1704719902955339,0.18258088345484147,0.22410527853093945,0.7227832391519056,0.3072311126246935,0.5560854971518613
296,299,5911,299,running,0.07487023820479713,0.18030046281360443,0.790002753621056,0.26006883113157186,0.39064459450169703,0.5856994766472443,1.4743156262806483,0.6854007537157062,0.15080026454395717,0.048389356445383135,1.1246016144200608,0.3045961712797483,0.20543836575015048,0.2714630986354106,1.129639998107255,0.41668858537567544,0.6854007537157062
298,301,5913,301,running,0.036411999638036166,0.30676732670446355,0.9417054771636584,0.3256128259697316,1.4899136763915681,0.16807647075569424,1.040715604759099,0.8713391798107248,0.16435129351732208,0.05571935816508974,0.3518061277343007,0.15838948621982488,0.5635589898489755,0.17685438520841587,0.7780757365523527,0.45178049733342707,0.8713391798107248
294,297,5909,297,running,0.010478818798122775,0.009595041113775083,3.288492420445318,0.6657280280538228,0.534002003655201,0.0061604395145322625,1.1656164599627985,0.449188269260453,0.06508178580054896,0.2875212289459274,0.9411099126855416,0.32926318843569885,0.20318753608462425,0.10109223652474492,1.7984062643645524,0.4813931619166582,0.6657280280538228
300,303,5915,303,running,0.019355326724451997,0.47783406619919083,0.38425603392403873,0.2757269639542649,0.5658918910301648,0.9193486525462223,0.912557621185596,0.7766077416676741,0.8020435921555641,0.2004912337836098,0.07217871090945067,0.4154496725575597,0.46243026997006026,0.5325579841763409,0.4563307886730285,0.4892614593931662,0.7766077416676741
293,296,5908,296,running,0.06002505451440811,0.6306878328323364,2.772218806062426,0.830728916151183,0.06286360010138951,0.06561869567333703,0.8536152921084277,0.22211597673157618,0.15131356424473702,0.4410111549052786,1.1215474950506332,0.4612393866701329,0.09140073962017821,0.37910589447031734,1.582460531073829,0.5046947598509641,0.830728916151183
257,259,5871,259,running,0.033435338822884186,0.5642484980480331,1.7121326205892347,0.5815000588662139,0.0942608938737906,0.45134605193971994,1.1751069192117152,0.4532641621677473,0.027980890660780328,0.6823162139458799,1.372637723799932,0.5586463866026505,0.05189237445248504,0.5659702546445443,1.4199590878669606,0.5311368692122039,0.5815000588662139
263,266,5878,266,running,0.015406692377951467,0.4748307947526898,2.142897656089381,0.6246745260701327,0.1453321872350419,0.3704166025438316,1.084382943154098,0.423176104542369,0.16502873304751303,0.5861938341559603,1.3277997866732671,0.5660489842160428,0.10858920422016881,0.4771470771508272,1.5183601286389152,0.5379665382761815,0.6246745260701327
261,264,5876,264,running,0.01437890216298713,0.24271935630442845,1.8866969630424837,0.480178695995463,0.07976900467850233,0.7216141513069284,1.7924616258468986,0.6790455875635519,0.0017242514560343585,0.43680883234339335,1.4377289569514473,0.4629590249100606,0.03195738609917461,0.46704744665158343,1.7056291819469431,0.5407277694896919,0.6790455875635519
269,272,5884,272,running,0.006542820815909102,0.5044791384747154,2.258327476765526,0.656074279069355,0.03108133228079787,0.44644348521062854,1.0503079800158257,0.40107152299973575,0.039378026426312274,0.6228811519134594,1.50349100614011,0.5656018725639307,0.025667393174339748,0.5246012585329344,1.6040421543071541,0.5409158915443405,0.656074279069355
