generated_index,candidate_id,prompt_window_id,real_index,activity_name,chest_gyro_x_mean_zerr,chest_gyro_x_std_relerr,chest_gyro_x_range_zerr,chest_gyro_x_stats_score,chest_gyro_y_mean_zerr,chest_gyro_y_std_relerr,chest_gyro_y_range_zerr,chest_gyro_y_stats_score,chest_gyro_z_mean_zerr,chest_gyro_z_std_relerr,chest_gyro_z_range_zerr,chest_gyro_z_stats_score,mean_zerr_avg,std_relerr_avg,range_zerr_avg,stats_score,max_channel_stats_score
223,228,5840,228,running,0.10489164462419061,0.3405097787619283,1.8511952365316993,0.5483996166607874,0.01733387032380471,0.38307812757040627,0.8828100562095642,0.33672681039959723,0.04683440788697698,0.1908747871578362,0.9889875903777545,0.2928811960934762,0.05635330761165743,0.3048208978300569,1.2409976277063393,0.3926692077179536,0.5483996166607874
267,272,5884,272,running,0.035813679820612856,0.1238466389392006,1.4089625503705896,0.3456566375780433,0.004120418631914746,0.49401227401684017,1.1261418700603991,0.4244814510715818,0.11226665367193177,0.4210886083460385,1.0275001343937862,0.41884213168594536,0.05073358404148646,0.34631584043402647,1.1875348516082582,0.39632674011185687,0.4244814510715818
234,239,5851,239,running,0.04018088134346833,0.5782395000479463,2.8915596211729606,0.825680076791158,0.10236166771568546,0.10359399843732373,0.9307476494716822,0.26853179635554014,0.008638429580275544,0.042603831930258906,0.41527531278092433,0.10355196716039866,0.05039365954647645,0.24147911013850965,1.4125275278085223,0.3992546134356989,0.825680076791158
204,209,5821,209,running,0.03692720462991433,0.4522742588411678,2.050263810699636,0.6057333475283602,0.10990862304151656,0.21642512980113457,1.0741276844688086,0.3453590380308222,0.07054550812864213,0.08698656979729151,0.9228368303128844,0.24758019723295036,0.072460445266691,0.2518953194798646,1.3490761084937766,0.39955752759737756,0.6057333475283602
202,207,5819,207,running,0.04239727848788037,0.308304401199155,2.016360853201527,0.5435528425151195,0.058136237415440405,0.46488771051498357,0.9477215112355362,0.3987538814192768,0.08670221483150974,0.17740132693114366,0.7538431593930914,0.25641004858367966,0.062411910244943504,0.3168644795484274,1.2393085079433848,0.3995722575060253,0.5435528425151195
207,212,5824,212,running,0.0577280423614053,0.5910172025448847,2.1620920066461125,0.6919164992917385,0.12896657907045805,0.3508811770553182,0.9788784508657928,0.3877147926234691,0.017154941094660127,0.03314387903804263,0.5218823095338534,0.1244959899598518,0.06794985417550782,0.32501408621274847,1.2209509223485862,0.4013757606250198,0.6919164992917385
196,201,5813,201,running,0.037294461166157436,0.30429023854872755,2.462412050471586,0.6291162899802712,0.082875478533488,0.17394607799130887,0.9607767576214381,0.2948839741342064,0.025700197861398627,0.4094098274339765,0.5872296826951455,0.2914899466571792,0.04862337918701468,0.2958820479913376,1.3368061635960566,0.40516340359055225,0.6291162899802712
261,266,5878,266,running,0.010256890785678038,0.29310556365410806,1.819390188827206,0.48522301954135566,0.03433649666232331,0.45452896658412323,1.217641329604105,0.43907445121939964,0.1865331504608888,0.21715681436057538,0.6779942222602138,0.29707483038062843,0.07704217930296338,0.32159711486626885,1.2383419135638416,0.4071241003804612,0.48522301954135566
257,262,5874,262,running,0.03587851133556734,0.17761131751635842,1.3234002701835528,0.3500759855774809,0.027856753776390533,0.5551484634909535,1.168984257588047,0.466998938424547,0.13584381346827853,0.36234407824248516,1.0628414439841838,0.41184344548114227,0.06652635952674547,0.36503461974993234,1.1850753239185945,0.40963945649439004,0.466998938424547
198,203,5815,203,running,0.020269987464861108,0.10850682634737052,1.714941779469109,0.3944990814187145,0.09273124189127849,0.3950252102900155,1.0616534393799455,0.4074332687485067,0.05057556528295672,0.41557568589640403,1.468126922279648,0.48008588492767396,0.05452559821303211,0.3063692408445967,1.4149073803762342,0.42733941169829837,0.48008588492767396
